startdate,sampno,Analytical Analysis Code,Analysis Name,Testing Result,Lot Number,Group Major,Pin,Stockroom,Composite Number,Pallet Number,Bag Count on Pallet
28:00.0,BJ70708,BULK_DENSITY,Bulk Density,0.35,FL24140A1,,103567,FL,C001,2,41-80
15:57.0,BJ70708,MOISTURE,Moisture,5.957,FL24140A1,,103567,FL,C001,2,41-80
01:39.0,BJ70708,FAT_PWDR,Fat by Alkaline Hydrolysis,2.916,FL24140A1,,103567,FL,C001,2,41-80
42:39.0,BJ70708,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C001,2,41-80
42:39.0,BJ70708,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C001,2,41-80
00:33.0,BJ70708,APPEARANCE,Appearance,Pass,FL24140A1,,103567,FL,C001,2,41-80
00:33.0,BJ70708,COLOR_MUNSELL,Munsell Color,1.5,FL24140A1,,103567,FL,C001,2,41-80
00:33.0,BJ70708,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24140A1,,103567,FL,C001,2,41-80
00:36.0,BJ70708,PROT_DB_LECO,Dry Basis LECO Protein,87.505,FL24140A1,,103567,FL,C001,2,41-80
00:33.0,BJ70708,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C001,2,41-80
28:00.0,BJ70709,BULK_DENSITY,Bulk Density,35,FL24140A1,,103567,FL,C001,3,81-120
42:39.0,BJ70709,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C001,3,81-120
42:39.0,BJ70709,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C001,3,81-120
00:33.0,BJ70709,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C001,3,81-120
28:00.0,BJ70710,BULK_DENSITY,Bulk Density,0.35,FL24140A1,,103567,FL,C001,4,121-160
42:39.0,BJ70710,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C001,4,121-160
42:39.0,BJ70710,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C001,4,121-160
00:33.0,BJ70710,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C001,4,121-160
28:00.0,BJ70711,BULK_DENSITY,Bulk Density,0.35,FL24140A1,,103567,FL,C001,5,161-200
42:39.0,BJ70711,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C001,5,161-200
42:39.0,BJ70711,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C001,5,161-200
00:33.0,BJ70711,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C001,5,161-200
28:00.0,BJ70712,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C002,6,201-240
53:48.0,BJ66190,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.402,FL24136A1,WPI,100245-CS055,Fond du Lac,C018,90,3561-3600
35:41.0,BJ70712,MOISTURE,Moisture,6.153,FL24140A1,,103567,FL,C002,6,201-240
42:39.0,BJ70712,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C002,6,201-240
42:39.0,BJ70712,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C002,6,201-240
00:36.0,BJ70712,PROT_DB_LECO,Dry Basis LECO Protein,88.908,FL24140A1,,103567,FL,C002,6,201-240
00:33.0,BJ70712,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C002,6,201-240
28:00.0,BJ70713,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C002,7,241-280
42:39.0,BJ70713,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C002,7,241-280
42:39.0,BJ70713,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C002,7,241-280
00:33.0,BJ70713,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C002,7,241-280
28:00.0,BJ70714,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C002,8,281-320
42:39.0,BJ70714,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C002,8,281-320
42:39.0,BJ70714,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C002,8,281-320
00:33.0,BJ70714,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C002,8,281-320
28:00.0,BJ70715,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C002,9,321-360
42:39.0,BJ70715,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C002,9,321-360
42:39.0,BJ70715,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C002,9,321-360
00:33.0,BJ70715,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C002,9,321-360
28:00.0,BJ70716,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C002,10,361-400
42:39.0,BJ70716,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C002,10,361-400
42:39.0,BJ70716,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C002,10,361-400
00:33.0,BJ70716,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C002,10,361-400
28:00.0,BJ70717,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C003,11,401-440
57:32.0,BJ66216,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.154,FL24136A1,WPI,100245-CS055,Fond du Lac,C019,91,3601-3640
22:33.0,BJ70717,MOISTURE,Moisture,5.99,FL24140A1,,103567,FL,C003,11,401-440
42:39.0,BJ70717,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C003,11,401-440
42:39.0,BJ70717,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C003,11,401-440
00:36.0,BJ70717,PROT_DB_LECO,Dry Basis LECO Protein,88.927,FL24140A1,,103567,FL,C003,11,401-440
00:33.0,BJ70717,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C003,11,401-440
28:00.0,BJ70718,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C003,12,441-480
42:39.0,BJ70718,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C003,12,441-480
42:39.0,BJ70718,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C003,12,441-480
00:33.0,BJ70718,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C003,12,441-480
28:00.0,BJ70719,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C003,13,481-520
42:39.0,BJ70719,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C003,13,481-520
42:39.0,BJ70719,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C003,13,481-520
00:33.0,BJ70719,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C003,13,481-520
28:00.0,BJ70720,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C003,14,521-560
42:39.0,BJ70720,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C003,14,521-560
42:39.0,BJ70720,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C003,14,521-560
00:33.0,BJ70720,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C003,14,521-560
28:00.0,BJ70721,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C003,15,561-600
42:39.0,BJ70721,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C003,15,561-600
42:39.0,BJ70721,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C003,15,561-600
00:33.0,BJ70721,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C003,15,561-600
28:00.0,BJ70722,BULK_DENSITY,Bulk Density,0.33,FL24140A1,,103567,FL,C004,16,601-640
57:32.0,BJ66217,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.154,FL24136A1,WPI,100245-CS055,Fond du Lac,C019,92,3641-3680
24:48.0,BJ70722,MOISTURE,Moisture,5.799,FL24140A1,,103567,FL,C004,16,601-640
42:39.0,BJ70722,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C004,16,601-640
42:39.0,BJ70722,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C004,16,601-640
00:36.0,BJ70722,PROT_DB_LECO,Dry Basis LECO Protein,89.608,FL24140A1,,103567,FL,C004,16,601-640
00:33.0,BJ70722,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C004,16,601-640
28:00.0,BJ70723,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C004,17,641-680
42:39.0,BJ70723,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C004,17,641-680
42:39.0,BJ70723,PH,pH,6.17,FL24140A1,,103567,FL,C004,17,641-680
42:39.0,BJ70723,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C004,17,641-680
00:33.0,BJ70723,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C004,17,641-680
28:00.0,BJ70724,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C004,18,681-720
42:39.0,BJ70724,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C004,18,681-720
42:39.0,BJ70724,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C004,18,681-720
00:33.0,BJ70724,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C004,18,681-720
28:00.0,BJ70725,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C004,19,721-760
42:39.0,BJ70725,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C004,19,721-760
42:39.0,BJ70725,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C004,19,721-760
00:33.0,BJ70725,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C004,19,721-760
28:00.0,BJ70726,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C004,20,761-800
42:39.0,BJ70726,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C004,20,761-800
42:39.0,BJ70726,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C004,20,761-800
00:33.0,BJ70726,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C004,20,761-800
28:00.0,BJ70727,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C005,21,801-840
57:32.0,BJ66218,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.154,FL24136A1,WPI,100245-CS055,Fond du Lac,C019,93,3681-3720
24:06.0,BJ70727,MOISTURE,Moisture,5.981,FL24140A1,,103567,FL,C005,21,801-840
42:39.0,BJ70727,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C005,21,801-840
42:39.0,BJ70727,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C005,21,801-840
00:36.0,BJ70727,PROT_DB_LECO,Dry Basis LECO Protein,90.425,FL24140A1,,103567,FL,C005,21,801-840
00:33.0,BJ70727,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C005,21,801-840
28:00.0,BJ70728,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C005,22,841-880
42:39.0,BJ70728,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C005,22,841-880
42:39.0,BJ70728,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C005,22,841-880
00:33.0,BJ70728,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C005,22,841-880
28:00.0,BJ70729,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C005,23,881-920
42:39.0,BJ70729,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C005,23,881-920
42:39.0,BJ70729,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C005,23,881-920
00:33.0,BJ70729,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C005,23,881-920
28:00.0,BJ70730,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C005,24,921-960
42:39.0,BJ70730,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C005,24,921-960
42:39.0,BJ70730,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C005,24,921-960
00:33.0,BJ70730,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C005,24,921-960
28:00.0,BJ70731,BULK_DENSITY,Bulk Density,0.32,FL24140A1,,103567,FL,C005,25,961-1000
42:39.0,BJ70731,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C005,25,961-1000
42:39.0,BJ70731,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C005,25,961-1000
00:33.0,BJ70731,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C005,25,961-1000
46:13.0,BJ70732,MOISTURE,Moisture,5.317,FL24140A1,,103567,FL,C006,26,1001-1040
52:09.0,BJ70732,PROT_DB_LECO,Dry Basis LECO Protein,94.343,FL24140A1,,103567,FL,C006,26,1001-1040
57:32.0,BJ66219,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.154,FL24136A1,WPI,100245-CS055,Fond du Lac,C019,94,3721-3760
42:39.0,BJ70732,BULK_DENSITY,Bulk Density,0.31,FL24140A1,,103567,FL,C006,26,1001-1040
42:39.0,BJ70732,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C006,26,1001-1040
42:39.0,BJ70732,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C006,26,1001-1040
00:33.0,BJ70732,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C006,26,1001-1040
42:39.0,BJ70733,BULK_DENSITY,Bulk Density,0.31,FL24140A1,,103567,FL,C006,27,1041-1080
42:39.0,BJ70733,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C006,27,1041-1080
42:39.0,BJ70733,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C006,27,1041-1080
00:33.0,BJ70733,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C006,27,1041-1080
42:39.0,BJ70734,BULK_DENSITY,Bulk Density,0.31,FL24140A1,,103567,FL,C006,28,1081-1120
42:39.0,BJ70734,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C006,28,1081-1120
42:39.0,BJ70734,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C006,28,1081-1120
00:33.0,BJ70734,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C006,28,1081-1120
01:15.0,BJ66220,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),85.261,FL24136A1,WPI,100245-CS055,Fond du Lac,C019,95,3761-3800
25:27.0,BJ70735,FAT_PWDR,Fat by Alkaline Hydrolysis,1.679,FL24140A1,,103567,FL,C006,29,1121-1160
21:13.0,BJ70735,MOISTURE,Moisture,5.559,FL24140A1,,103567,FL,C006,29,1121-1160
42:39.0,BJ70735,BULK_DENSITY,Bulk Density,0.31,FL24140A1,,103567,FL,C006,29,1121-1160
42:39.0,BJ70735,PEROXIDE,Peroxide,0,FL24140A1,,103567,FL,C006,29,1121-1160
42:39.0,BJ70735,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A1,,103567,FL,C006,29,1121-1160
00:36.0,BJ70735,PROT_DB_LECO,Dry Basis LECO Protein,93.501,FL24140A1,,103567,FL,C006,29,1121-1160
00:33.0,BJ70735,SALMONELLA_375,Salmonella,Negative,FL24140A1,,103567,FL,C006,29,1121-1160
32:16.0,BJ71169,SOLIDS_CEM,CEM Solids,19.46,FL24138C,,706677,FL,,,0
32:16.0,BJ71170,SOLIDS_CEM,CEM Solids,19.96,FL24138C,,706677,FL,,,0
32:16.0,BJ71171,SOLIDS_CEM,CEM Solids,45.38,FL24138C,,3001887,FL,,,
32:16.0,BJ71172,SOLIDS_CEM,CEM Solids,19.32,FL24138C,,706677,FL,,,0
32:16.0,BJ71173,SOLIDS_CEM,CEM Solids,48.13,FL24138,,102904,FL,,,0
32:16.0,BJ71174,SOLIDS_CEM,CEM Solids,18.53,FL24138C,,706677,FL,,,0
32:16.0,BJ71175,SOLIDS_CEM,CEM Solids,45.3,FL24138C,,3001887,FL,,,
32:16.0,BJ71176,SOLIDS_CEM,CEM Solids,18.9,FL24138C,,706677,FL,,,0
32:16.0,BJ71177,SOLIDS_CEM,CEM Solids,18.4,FL24138C,,706677,FL,,,0
32:16.0,BJ71178,SOLIDS_CEM,CEM Solids,19.56,FL24138C,,706677,FL,,,0
32:16.0,BJ71179,SOLIDS_CEM,CEM Solids,21.6,FL24138C,,706677,FL,,,0
32:16.0,BJ71180,SOLIDS_CEM,CEM Solids,22.93,FL24138C,,706677,FL,,,0
32:16.0,BJ71181,SOLIDS_CEM,CEM Solids,44.24,FL24138,,102904,FL,,,0
32:16.0,BJ71182,SOLIDS_CEM,CEM Solids,23.98,FL24138C,,706677,FL,,,0
32:16.0,BJ71183,SOLIDS_CEM,CEM Solids,23.47,FL24138C,,706677,FL,,,0
39:15.0,BJ71219,FAT_PWDR,Fat by Alkaline Hydrolysis,3.026,FL24140A2,,1005241,FL,C001,1,Jan-40
30:52.0,BJ71219,ASH,Ash,2.569,FL24140A2,,1005241,FL,C001,1,Jan-40
02:43.0,BJ66222,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),78.736,FL24137D1,WPC 80,100283-CS063,Fond du Lac,C001,1,Jan-50
23:21.0,BJ71219,MOISTURE,Moisture,5.996,FL24140A2,,1005241,FL,C001,1,Jan-40
04:12.0,BJ71219,APPEARANCE,Appearance,Pass,FL24140A2,,1005241,FL,C001,1,Jan-40
00:50.0,BJ71219,BULK_DENSITY,Bulk Density,0.33,FL24140A2,,1005241,FL,C001,1,Jan-40
00:50.0,BJ71219,COLOR_MUNSELL,Munsell Color,1.5,FL24140A2,,1005241,FL,C001,1,Jan-40
00:50.0,BJ71219,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24140A2,,1005241,FL,C001,1,Jan-40
00:50.0,BJ71219,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C001,1,Jan-40
00:50.0,BJ71219,PH,pH,6.12,FL24140A2,,1005241,FL,C001,1,Jan-40
00:50.0,BJ71219,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C001,1,Jan-40
03:34.0,BJ71219,PROT_DB_LECO,Dry Basis LECO Protein,88.301,FL24140A2,,1005241,FL,C001,1,Jan-40
03:31.0,BJ71219,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C001,1,Jan-40
00:50.0,BJ71220,BULK_DENSITY,Bulk Density,0.33,FL24140A2,,1005241,FL,C001,2,41-80
00:50.0,BJ71220,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C001,2,41-80
00:50.0,BJ71220,PH,pH,6.12,FL24140A2,,1005241,FL,C001,2,41-80
00:50.0,BJ71220,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C001,2,41-80
03:31.0,BJ71220,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C001,2,41-80
00:50.0,BJ71221,BULK_DENSITY,Bulk Density,0.33,FL24140A2,,1005241,FL,C001,3,81-120
00:50.0,BJ71221,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C001,3,81-120
00:50.0,BJ71221,PH,pH,6.12,FL24140A2,,1005241,FL,C001,3,81-120
00:50.0,BJ71221,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C001,3,81-120
03:31.0,BJ71221,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C001,3,81-120
00:50.0,BJ71222,BULK_DENSITY,Bulk Density,0.33,FL24140A2,,1005241,FL,C001,4,121-160
00:50.0,BJ71222,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C001,4,121-160
00:50.0,BJ71222,PH,pH,6.12,FL24140A2,,1005241,FL,C001,4,121-160
00:50.0,BJ71222,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C001,4,121-160
03:31.0,BJ71222,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C001,4,121-160
00:50.0,BJ71223,BULK_DENSITY,Bulk Density,0.34,FL24140A2,,1005241,FL,C001,5,161-200
00:50.0,BJ71223,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C001,5,161-200
00:50.0,BJ71223,PH,pH,6.17,FL24140A2,,1005241,FL,C001,5,161-200
00:50.0,BJ71223,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C001,5,161-200
03:31.0,BJ71223,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C001,5,161-200
03:26.0,BJ66223,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),78.08,FL24137D1,WPC 80,100283-CS063,Fond du Lac,C001,2,51-100
20:06.0,BJ71224,MOISTURE,Moisture,5.993,FL24140A2,,1005241,FL,C002,6,201-240
00:50.0,BJ71224,BULK_DENSITY,Bulk Density,0.34,FL24140A2,,1005241,FL,C002,6,201-240
00:50.0,BJ71224,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C002,6,201-240
00:50.0,BJ71224,PH,pH,6.17,FL24140A2,,1005241,FL,C002,6,201-240
00:50.0,BJ71224,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C002,6,201-240
03:34.0,BJ71224,PROT_DB_LECO,Dry Basis LECO Protein,92.057,FL24140A2,,1005241,FL,C002,6,201-240
03:31.0,BJ71224,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C002,6,201-240
00:50.0,BJ71225,BULK_DENSITY,Bulk Density,0.31,FL24140A2,,1005241,FL,C002,7,241-280
00:50.0,BJ71225,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C002,7,241-280
00:50.0,BJ71225,PH,pH,6.17,FL24140A2,,1005241,FL,C002,7,241-280
00:50.0,BJ71225,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C002,7,241-280
03:31.0,BJ71225,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C002,7,241-280
00:50.0,BJ71226,BULK_DENSITY,Bulk Density,0.31,FL24140A2,,1005241,FL,C002,8,281-320
00:50.0,BJ71226,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C002,8,281-320
00:50.0,BJ71226,PH,pH,6.17,FL24140A2,,1005241,FL,C002,8,281-320
00:50.0,BJ71226,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C002,8,281-320
03:31.0,BJ71226,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C002,8,281-320
00:50.0,BJ71227,BULK_DENSITY,Bulk Density,0.31,FL24140A2,,1005241,FL,C002,9,321-360
00:50.0,BJ71227,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C002,9,321-360
00:50.0,BJ71227,PH,pH,6.17,FL24140A2,,1005241,FL,C002,9,321-360
00:50.0,BJ71227,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C002,9,321-360
03:31.0,BJ71227,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C002,9,321-360
00:50.0,BJ71228,BULK_DENSITY,Bulk Density,0.31,FL24140A2,,1005241,FL,C002,10,361-400
00:50.0,BJ71228,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C002,10,361-400
00:50.0,BJ71228,PH,pH,6.17,FL24140A2,,1005241,FL,C002,10,361-400
00:50.0,BJ71228,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C002,10,361-400
03:31.0,BJ71228,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C002,10,361-400
00:50.0,BJ71229,BULK_DENSITY,Bulk Density,0.31,FL24140A2,,1005241,FL,C002,11,401-440
00:50.0,BJ71229,PEROXIDE,Peroxide,0,FL24140A2,,1005241,FL,C002,11,401-440
00:50.0,BJ71229,PH,pH,6.17,FL24140A2,,1005241,FL,C002,11,401-440
00:50.0,BJ71229,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24140A2,,1005241,FL,C002,11,401-440
03:31.0,BJ71229,SALMONELLA_375,Salmonella,Negative,FL24140A2,,1005241,FL,C002,11,401-440
56:42.0,BJ71302,ASH,Ash,2.501,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
03:26.0,BJ66224,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),78.08,FL24137D1,WPC 80,100283-CS063,Fond du Lac,C001,3,101-150
28:15.0,BJ71302,FAT_PWDR,Fat by Alkaline Hydrolysis,2.456,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
48:58.0,BJ71302,MOISTURE,Moisture,5.347,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
14:48.0,BJ71302,APPEARANCE,Appearance,Pass,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
04:40.0,BJ71302,BULK_DENSITY,Bulk Density,0.31,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
04:40.0,BJ71302,COLOR_MUNSELL,Munsell Color,1,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
04:40.0,BJ71302,PEROXIDE,Peroxide,0,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
04:40.0,BJ71302,PH,pH,6.09,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
04:40.0,BJ71302,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24141A1,,103567-CS039,FL,C001,1,Jan-40
56:42.0,BJ71303,ASH,Ash,2.501,FL24141A1,,103567-CS039,FL,C001,2,41-80
36:29.0,BJ71303,FAT_PWDR,Fat by Alkaline Hydrolysis,1.925,FL24141A1,,103567-CS039,FL,C001,2,41-80
03:26.0,BJ66225,PROT_ASIS_LECO,As Is LECO Protein (Nx6.38),78.08,FL24137D1,WPC 80,100283-CS063,Fond du Lac,C001,4,151-200
25:52.0,BJ71303,MOISTURE,Moisture,5.674,FL24141A1,,103567-CS039,FL,C001,2,41-80
04:40.0,BJ71303,BULK_DENSITY,Bulk Density,0.31,FL24141A1,,103567-CS039,FL,C001,2,41-80
04:40.0,BJ71303,PEROXIDE,Peroxide,0,FL24141A1,,103567-CS039,FL,C001,2,41-80
04:40.0,BJ71303,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24141A1,,103567-CS039,FL,C001,2,41-80
06:34.0,BJ71303,APPEARANCE,Appearance,Pass,FL24141A1,,103567-CS039,FL,C001,2,41-80
06:34.0,BJ71303,COLOR_MUNSELL,Munsell Color,1,FL24141A1,,103567-CS039,FL,C001,2,41-80
06:34.0,BJ71303,PH,pH,6.09,FL24141A1,,103567-CS039,FL,C001,2,41-80
04:40.0,BJ71304,BULK_DENSITY,Bulk Density,0.31,FL24141A1,,103567-CS039,FL,C001,3,81-120
04:40.0,BJ71304,PEROXIDE,Peroxide,0,FL24141A1,,103567-CS039,FL,C001,3,81-120
04:40.0,BJ71304,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24141A1,,103567-CS039,FL,C001,3,81-120
04:40.0,BJ71305,BULK_DENSITY,Bulk Density,0.31,FL24141A1,,103567-CS039,FL,C001,4,121-160
